run_id,source,archive,source_sha256,line_start,line_end,code_revision,machine_label,dataset,seed,prefix,kind,tasks_with_metrics,planned_tasks,status,config_fingerprint,average_accuracy,last_accuracy,old_accuracy,new_accuracy,forgetting,task0_accuracy,total_seconds,selected_config
"9506d204052e-R001","/Users/luxiaogen/Desktop/loda_logs/9-19/9_19_p_region_diagnostic_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/9506d20405_9_19_p_region_diagnostic_5090.log","9506d204052ea5eee075be726734d6ff862d9c259a64df41f66bd5b3563a94ef","22","1052","","5090","ImageNet_R","1993","imgr10_region_diagnostic_seed1993_20260919_183658","T10","10","10","metrics_complete","0831021ea48aa610736aa1703bf96344604bcf91efaaca403aa0bbfda0b9d1a2","86.967","82.48","82.09","86.18","5.4589","96.81","3571.08","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"83c900919d4a-R001","/Users/luxiaogen/Desktop/loda_logs/9-20/9_19_p_region_train_merge_5090_overnight.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/83c900919d_9_19_p_region_train_merge_5090_overnight.log","83c900919d4ab16f591a34a5ea5b7e6a603de2923245c840ae517d849e11256e","29","918","","5090","ImageNet_R","1993","imgr10_baseline_seed1993_20260919_222908","T10","10","10","metrics_complete","7394648240f71baf8b56164c3cee583980384f8ee98199734937839709c1b19f","87.075","82.47","82.16","85.32","5.4089","96.81","2898.15","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_protect_enabled"":true}"
"83c900919d4a-R002","/Users/luxiaogen/Desktop/loda_logs/9-20/9_19_p_region_train_merge_5090_overnight.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/83c900919d_9_19_p_region_train_merge_5090_overnight.log","83c900919d4ab16f591a34a5ea5b7e6a603de2923245c840ae517d849e11256e","918","1912","","5090","ImageNet_R","1993","imgr10_conflict50_seed1993_20260919_222908","T10","10","10","metrics_complete","1718a27286fead8e7a40ef5914c336c663c8dd667f29af18675f510d929322ed","87.064","82.73","82.46","85.32","4.6089","96.52","2793.85","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_protect_enabled"":true}"
"83c900919d4a-R003","/Users/luxiaogen/Desktop/loda_logs/9-20/9_19_p_region_train_merge_5090_overnight.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/83c900919d_9_19_p_region_train_merge_5090_overnight.log","83c900919d4ab16f591a34a5ea5b7e6a603de2923245c840ae517d849e11256e","1912","2908","","5090","ImageNet_R","1993","imgr10_nonconflict50_seed1993_20260919_222908","T10","10","10","metrics_complete","d47f85f2b7a0cc44ce52087b2d3f960705999f65c8dc4bd608d83a7e3bd31314","87.047","82.4","82.05","85.66","5.4589","96.66","2794.94","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_protect_enabled"":true}"
"83c900919d4a-R004","/Users/luxiaogen/Desktop/loda_logs/9-20/9_19_p_region_train_merge_5090_overnight.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/83c900919d_9_19_p_region_train_merge_5090_overnight.log","83c900919d4ab16f591a34a5ea5b7e6a603de2923245c840ae517d849e11256e","2908","3904","","5090","ImageNet_R","1993","imgr10_conflict25_seed1993_20260919_222908","T10","10","10","metrics_complete","d1efa09127e60bab49485f1ae57fa3ed1dcd1eae5618e45f9a676381abc8a9b8","86.95400000000001","82.28","82","84.97","5.3267","96.66","2795.39","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_protect_enabled"":true}"
"83c900919d4a-R005","/Users/luxiaogen/Desktop/loda_logs/9-20/9_19_p_region_train_merge_5090_overnight.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/83c900919d_9_19_p_region_train_merge_5090_overnight.log","83c900919d4ab16f591a34a5ea5b7e6a603de2923245c840ae517d849e11256e","3904","4899","","5090","ImageNet_R","1993","imgr10_nonconflict25_seed1993_20260919_222908","T10","10","10","metrics_complete","1139df8cf5acf98983c926a81ce76fa982e46113ec09f7b0d9c992e6fa97aba3","87.09","82.45","82.09","85.84","5.4956","96.52","2798.56","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_protect_enabled"":true}"
"83c900919d4a-R006","/Users/luxiaogen/Desktop/loda_logs/9-20/9_19_p_region_train_merge_5090_overnight.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/83c900919d_9_19_p_region_train_merge_5090_overnight.log","83c900919d4ab16f591a34a5ea5b7e6a603de2923245c840ae517d849e11256e","4899","5786","","5090","ImageNet_R","1993","imgr10_baseline_repeat_seed1993_20260919_222908","T10","10","10","metrics_complete","7394648240f71baf8b56164c3cee583980384f8ee98199734937839709c1b19f","87.06199999999998","82.48","82.14","85.66","5.4456","96.37","2795.41","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_protect_enabled"":true}"
"83c900919d4a-R007","/Users/luxiaogen/Desktop/loda_logs/9-20/9_19_p_region_train_merge_5090_overnight.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/83c900919d_9_19_p_region_train_merge_5090_overnight.log","83c900919d4ab16f591a34a5ea5b7e6a603de2923245c840ae517d849e11256e","5786","6675","","5090","ImageNet_R","1996","imgr10_baseline_seed1996_20260919_222908","T10","10","10","metrics_complete","5b0ab413edba47ab11df5eb3f7e5dad4f982276064f31095308b301039775666","86.46499999999999","82.05","81.51","86.84","7.0411","93.94","2794.23","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_protect_enabled"":true}"
"83c900919d4a-R008","/Users/luxiaogen/Desktop/loda_logs/9-20/9_19_p_region_train_merge_5090_overnight.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/83c900919d_9_19_p_region_train_merge_5090_overnight.log","83c900919d4ab16f591a34a5ea5b7e6a603de2923245c840ae517d849e11256e","6675","7670","","5090","ImageNet_R","1996","imgr10_conflict50_seed1996_20260919_222908","T10","10","10","metrics_complete","108c6b20a4f9d6fd9fa6ab848344db482945be4e877ce65fab6b692b0ded9a08","86.49000000000001","82.25","81.77","86.51","6.3089","94.24","2794.06","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_protect_enabled"":true}"
"83c900919d4a-R009","/Users/luxiaogen/Desktop/loda_logs/9-20/9_19_p_region_train_merge_5090_overnight.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/83c900919d_9_19_p_region_train_merge_5090_overnight.log","83c900919d4ab16f591a34a5ea5b7e6a603de2923245c840ae517d849e11256e","7670","8676","","5090","ImageNet_R","1996","imgr10_nonconflict50_seed1996_20260919_222908","T10","10","10","metrics_complete;section_error_review","0e439b11c78b34527eef8fff9f683c486ba705f585532624f7935922c6b1f86f","86.45199999999998","82.03","81.42","87.5","6.8833","94.7","2792.9","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_protect_enabled"":true}"
"83c900919d4a-R010","/Users/luxiaogen/Desktop/loda_logs/9-20/9_19_p_region_train_merge_5090_overnight.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/83c900919d_9_19_p_region_train_merge_5090_overnight.log","83c900919d4ab16f591a34a5ea5b7e6a603de2923245c840ae517d849e11256e","8676","9564","","5090","ImageNet_R","1997","imgr10_baseline_seed1997_20260919_222908","T10","10","10","metrics_complete","c9a43b121f16defb19239b2893437bdb60c59bb707a43755a37df37fa1453b5b","86.45400000000001","82.38","81.63","89.29","6.7167","95.32","2798.67","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_protect_enabled"":true}"
"83c900919d4a-R011","/Users/luxiaogen/Desktop/loda_logs/9-20/9_19_p_region_train_merge_5090_overnight.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/83c900919d_9_19_p_region_train_merge_5090_overnight.log","83c900919d4ab16f591a34a5ea5b7e6a603de2923245c840ae517d849e11256e","9564","10559","","5090","ImageNet_R","1997","imgr10_conflict50_seed1997_20260919_222908","T10","10","10","metrics_complete","7d023193a4fdef5d997702943f992540f72c98f8a3f5ef0243fdd8055ecd80cd","86.21099999999998","82.2","81.39","89.63","6.1522","94.76","2795.04","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_protect_enabled"":true}"
"83c900919d4a-R012","/Users/luxiaogen/Desktop/loda_logs/9-20/9_19_p_region_train_merge_5090_overnight.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/83c900919d_9_19_p_region_train_merge_5090_overnight.log","83c900919d4ab16f591a34a5ea5b7e6a603de2923245c840ae517d849e11256e","10559","11542","","5090","ImageNet_R","1997","imgr10_nonconflict50_seed1997_20260919_222908","T10","10","10","metrics_complete","d98626b6902d62924f49b70c67517146ad54d715d142cb56068088822344efd3","86.43800000000002","82.2","81.26","90.82","6.8989","96.07","2797.33","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_protect_enabled"":true}"
"62222a376b14-R001","/Users/luxiaogen/Desktop/loda_logs/9-20/9_20_p_conflict_baseline_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/62222a376b_9_20_p_conflict_baseline_3090.log","62222a376b14430e030b1b1acb2b61d7fe5bb3cdcffeb330283680ff5152265e","21","431","","3090","ImageNet_R","1993","imgr10_baseline_seed1993","T3_screen","3","3","metrics_complete","2ef21e24fcdbbdbc1b763e7cbed99fd947e0feee18714d11c47f4cca196d8e43","92.87666666666667","89.83","90.99","87.29","2.29","96.52","1346.55","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_protect_enabled"":true}"
"c8097efdc7b4-R001","/Users/luxiaogen/Desktop/loda_logs/9-20/9_20_p_conflict_functional_oracle_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/c8097efdc7_9_20_p_conflict_functional_oracle_3090.log","c8097efdc7b4cb3cd39767219ede450c13be269c5a2520bc257af833c48f3a9a","24","390","","3090","ImageNet_R","1993","imgr10_p_conflict_functional_oracle_seed1993_20260920_203322","T3_screen","3","3","metrics_complete","ccf5d61b2f2f4a10af2d8787bbebbc5464b7d07ccd2d023bd41148666b4b0804","92.86666666666667","89.72","91.22","86.47","2.385","96.37","1579.15","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"fa176673e8e8-R001","/Users/luxiaogen/Desktop/loda_logs/9-20/9_20_p_conflict_groups_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/fa176673e8_9_20_p_conflict_groups_5090.log","fa176673e8e848d9d810c477157899959ce5d56d98ca5b277b2c6a3fc203b731","23","916","","5090","ImageNet_R","1993","imgr10_groups_seed1993_20260920_092105","T10","10","10","metrics_complete","4a0c2130f0fe711facac81d39dae71f54eaec440a8bfeb2d6a361242bdb0cb17","87.1","82.73","82.38","86.01","5.1322","96.81","3075.1","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"e5a65cc724a9-R001","/Users/luxiaogen/Desktop/loda_logs/9-20/9_20_p_conflict_norm_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/e5a65cc724_9_20_p_conflict_norm_3090.log","e5a65cc724a9514e14aaa667df0746cb09ba6a2c58f1a103601a6c66701c4ed6","21","394","","3090","ImageNet_R","1993","imgr10_norm_seed1993","T3_screen","3","3","metrics_complete","3a3e8a700db10e20bda78ef8a20f7db831d93be6170c79688bca176ac8bf51f4","92.95666666666666","89.78","91.22","86.63","2.24","96.66","1380.23","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_protect_enabled"":true}"
"a596d823dc8a-R001","/Users/luxiaogen/Desktop/loda_logs/9-20/9_20_p_conflict_svd_functional_oracle_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/a596d823dc_9_20_p_conflict_svd_functional_oracle_3090.log","a596d823dc8a1c7b8c22335bdbbfc82ad36616d00e64e14e82b593edfb6aea91","25","398","","3090","ImageNet_R","1993","imgr10_svd_diagnostic_seed1993","T3_screen","3","3","metrics_complete","9779ef0eb553f333ea2ebd00122a8680ecddb99b7a6f39c36a411094bff46dd8","92.90666666666668","89.78","91.14","86.8","2.385","96.66","1603.6","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"8bb35fa2650b-R001","/Users/luxiaogen/Desktop/loda_logs/9-20/9_20_p_input_subspace_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/8bb35fa265_9_20_p_input_subspace_5090.log","8bb35fa2650ba02dfb461379a57008ac0600a53793ebe4acf221ab992dfe9e87","22","448","","5090","ImageNet_R","1993","imgr10_baseline_seed1993","T3_screen","3","3","metrics_complete","2ef21e24fcdbbdbc1b763e7cbed99fd947e0feee18714d11c47f4cca196d8e43","92.83333333333333","89.41","90.76","86.47","2.76","96.81","820.79","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_protect_enabled"":true}"
"8bb35fa2650b-R002","/Users/luxiaogen/Desktop/loda_logs/9-20/9_20_p_input_subspace_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/8bb35fa265_9_20_p_input_subspace_5090.log","8bb35fa2650ba02dfb461379a57008ac0600a53793ebe4acf221ab992dfe9e87","448","875","","5090","ImageNet_R","1993","imgr10_old_seed1993","T3_screen","3","3","metrics_complete","c405230021391214f881a00855bf2e18fa68954b29bd00925e03532eb80c21c7","92.95333333333333","89.98","91.45","86.8","1.87","96.37","985.35","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_protect_enabled"":true}"
